job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,python,sql,aws,spark,r,azure,tableau,java,snowflake,hadoop,power bi,job_skills_clean
Data Scientist,United States,False,Full-time,2023-08-24,170000.0,False,True,1,1,1,0,0,0,1,0,0,0,0,"['python', 'sql', 'aws', 'tableau', 'excel']"
Data Engineer,Chile,False,Full-time,2023-01-16,147500.0,False,False,1,0,0,0,0,0,0,0,0,0,1,"['python', 'mongo', 'gcp', 'databricks', 'kafka', 'power bi', 'docker', 'jenkins']"
Data Scientist,United States,False,Full-time,2023-01-22,250000.0,False,False,1,1,1,0,1,0,0,0,0,0,0,"['python', 'r', 'julia', 'sql', 'aws', 'redshift', 'scikit-learn', 'pandas', 'pytorch', 'tensorflow']"
Data Engineer,Sudan,False,Full-time,2023-01-31,110000.0,False,False,1,1,0,0,0,1,0,1,1,0,0,"['python', 'java', 'sql', 'azure', 'snowflake', 'databricks']"
Data Engineer,Thailand,False,Full-time,2023-01-05,96760.5,True,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'flask', 'django', 'fastapi', 'windows', 'docker', 'kubernetes']"
Data Engineer,United States,False,Full-time,2023-10-22,137500.0,True,False,1,1,0,0,0,1,0,0,0,0,0,"['sql', 'python', 'scala', 'azure']"
Data Engineer,United States,True,Full-time,2023-06-23,132000.0,False,False,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'tableau', 'alteryx']"
Senior Data Scientist,United States,False,Full-time,2023-07-17,129000.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['python', 'scala', 'sql', 'spark']"
Data Engineer,United States,False,Full-time,2023-04-25,144820.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'airflow']"
Data Scientist,United States,False,Full-time,2023-08-21,176273.5,False,True,1,1,0,1,1,0,0,1,0,1,0,"['sql', 'r', 'python', 'c', 'javascript', 'scala', 'html', 'matlab', 'java', 'shell', 'sas', 'sas', 'spark', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-09-18,100000.0,False,True,0,1,0,1,1,0,1,1,0,1,1,"['sql', 'r', 'java', 'sql server', 'hadoop', 'spark', 'tableau', 'power bi', 'sap']"
Data Scientist,United States,False,Full-time,2023-08-11,90000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'excel']"
Data Scientist,United States,True,Full-time,2023-02-24,110000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r', 'sas', 'sas', 'matlab']"
Data Scientist,United States,False,Full-time,2023-05-27,234000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['r', 'python', 'matlab', 'sql', 'spark']"
Senior Data Engineer,United States,False,Full-time,2023-01-04,185000.0,False,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'scala', 'aws', 'pyspark']"
Data Engineer,Ireland,False,Full-time,2023-02-16,147500.0,False,False,1,1,1,0,1,1,0,0,0,0,1,"['sql', 't-sql', 'shell', 'python', 'r', 'sql server', 'oracle', 'aws', 'azure', 'ssis', 'power bi', 'dax']"
Senior Data Engineer,United States,False,Full-time,2023-07-20,136500.0,False,False,0,0,0,0,0,0,0,0,0,0,0,['c']
Data Engineer,Bahamas,False,Full-time,2023-06-05,284016.0,False,False,1,0,1,0,0,0,0,1,0,0,0,"['python', 'java', 'scala', 'aws']"
Data Scientist,United States,False,Full-time,2023-07-28,123750.0,False,False,0,0,0,0,1,0,0,0,0,0,0,['r']
Senior Data Engineer,United States,True,Full-time,2023-10-17,124500.0,False,True,1,1,0,1,0,1,1,0,1,1,0,"['sql', 'python', 'powershell', 'sql server', 'mysql', 'databricks', 'azure', 'snowflake', 'oracle', 'hadoop', 'spark', 'tableau', 'gitlab', 'terraform', 'flow']"
Senior Data Engineer,Spain,False,Full-time,2023-07-24,89100.0,False,False,1,1,0,0,1,0,0,1,0,0,0,"['java', 'python', 'scala', 'sql', 'r', 'flow']"
Data Engineer,United States,False,Full-time,2023-01-21,164500.0,True,False,1,1,1,1,0,0,1,1,0,0,0,"['sql', 'python', 'java', 'gcp', 'bigquery', 'aws', 'vmware', 'pandas', 'spark', 'airflow', 'kafka', 'splunk', 'tableau', 'jira', 'confluence']"
Data Engineer,United States,False,Full-time,2023-06-10,143000.0,False,False,1,0,0,1,0,1,0,0,0,0,0,"['python', 'c#', 'nosql', 'mongodb', 'mongodb', 'azure', 'databricks', 'spark', 'word']"
Data Engineer,United States,False,Full-time,2023-06-13,125000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'html', 'javascript', 'kafka', 'centos']"
Data Scientist,United States,True,Full-time,2023-05-05,175000.0,False,False,1,1,0,1,1,0,1,0,0,1,1,"['python', 'sql', 'matlab', 'r', 'tensorflow', 'hadoop', 'spark', 'pandas', 'power bi', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-10-12,160000.0,False,False,1,1,1,0,0,0,0,1,0,0,0,"['sql', 'python', 'scala', 'java', 'nosql', 'aws', 'pyspark', 'kafka', 'airflow']"
Data Scientist,United States,False,Full-time,2023-07-10,240000.0,False,False,1,1,0,0,0,0,1,0,0,0,0,"['python', 'sql', 'bigquery', 'tableau']"
Data Scientist,United States,False,Full-time,2023-09-18,125000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r', 'sas', 'sas', 'symphony']"
Data Engineer,United States,False,Full-time,2023-04-04,147500.0,False,False,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'spark']"
Data Engineer,United States,False,Full-time,2023-03-13,140000.0,True,True,1,1,0,1,0,0,0,1,0,1,0,"['sql', 'nosql', 'java', 'python', 'kafka', 'spark', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-03-21,100000.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['sql', 't-sql', 'ssrs', 'ssis', 'sharepoint', 'excel']"
Senior Data Engineer,United States,True,Full-time,2023-11-20,162500.0,False,False,0,0,1,1,0,1,0,0,0,1,0,"['aws', 'gcp', 'azure', 'opencv', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'spark', 'hadoop']"
Data Engineer,Germany,False,Full-time,2023-04-25,199675.0,False,False,0,0,0,1,0,0,0,0,0,0,0,['spark']
Data Engineer,Sudan,False,Full-time,2023-05-06,136000.0,False,True,1,0,1,0,0,0,0,1,1,0,0,"['python', 'java', 'snowflake', 'databricks', 'aws']"
Data Engineer,United States,False,Full-time,2023-09-01,89000.0,False,True,0,1,1,0,0,0,0,0,0,0,0,"['sql', 'sql server', 'aurora', 'aws', 'flow']"
Data Scientist,United States,True,Full-time,2023-03-29,30750.0,False,False,0,1,0,0,0,0,0,0,0,0,0,['sql']
Data Engineer,United States,True,Full-time,2023-03-14,130000.0,False,True,1,1,1,1,0,1,0,1,0,1,0,"['python', 'sql', 'nosql', 'java', 'c++', 'scala', 'cassandra', 'elasticsearch', 'sql server', 'aws', 'azure', 'gcp', 'redshift', 'hadoop', 'spark', 'kafka', 'airflow']"
Data Engineer,India,False,Full-time,2023-07-28,147500.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'gcp', 'bigquery']"
Data Engineer,United States,False,Full-time,2023-05-26,175000.0,False,False,0,0,0,0,0,0,0,0,0,1,0,['hadoop']
Senior Data Scientist,United States,True,Full-time,2023-05-25,150000.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r', 'scala']"
Data Scientist,United States,False,Full-time,2023-07-09,178500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'python']"
Data Scientist,United States,True,Full-time,2023-04-25,127500.0,False,False,1,0,1,0,1,0,0,0,0,0,0,"['python', 'r', 'javascript', 'aws', 'scikit-learn', 'pandas', 'matplotlib']"
Data Engineer,United States,False,Full-time,2023-06-12,137000.0,False,False,1,1,0,0,0,1,0,1,0,0,0,"['sql', 'java', 'python', 'sql server', 'azure', 'flow']"
Senior Data Engineer,United States,False,Full-time,2023-11-06,160000.0,True,False,1,1,0,1,0,0,0,0,1,0,0,"['python', 'scala', 'sql', 'snowflake', 'gcp', 'spark']"
Senior Data Engineer,Sudan,False,Full-time,2023-12-31,165186.0,True,True,1,0,0,0,0,0,0,1,0,1,0,"['java', 'go', 'python', 'redis', 'elasticsearch', 'kafka', 'hadoop', 'express']"
Data Engineer,Portugal,False,Full-time,2023-07-03,134241.0,True,False,0,0,1,1,0,0,0,1,0,0,0,"['scala', 'c#', 'java', 'aws', 'gcp', 'databricks', 'spark', 'airflow', 'git']"
Data Engineer,United States,False,Full-time,2023-06-22,170000.0,True,False,1,0,0,1,0,1,0,1,0,0,0,"['scala', 'python', 'java', 'azure', 'databricks', 'spark', 'airflow']"
Senior Data Scientist,United States,False,Full-time,2023-04-14,177500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Senior Data Engineer,United States,True,Full-time,2023-06-12,155000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'go']"
Data Engineer,United States,False,Full-time,2023-02-17,180000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'pandas', 'linux', 'git']"
Data Scientist,Sudan,False,Full-time,2023-07-06,65000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sas', 'sas', 'matlab', 'vba', 'sql', 'javascript', 'html', 'oracle']"
Data Scientist,United States,False,Full-time,2023-07-19,105000.0,False,True,1,1,1,1,1,0,1,0,0,1,0,"['python', 'sql', 'r', 'javascript', 'aws', 'gcp', 'numpy', 'pandas', 'matplotlib', 'plotly', 'spark', 'hadoop', 'tableau']"
Senior Data Engineer,Denmark,False,Full-time,2023-08-30,147500.0,False,False,1,1,1,0,0,0,0,0,0,0,0,"['go', 'python', 'sql', 'aws', 'redshift', 'airflow', 'excel', 'terraform', 'docker', 'kubernetes']"
Senior Data Engineer,Malaysia,False,Full-time,2023-02-10,79200.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'c#', 'sql', 'assembly']"
Senior Data Scientist,United States,False,Full-time,2023-02-23,163000.0,False,False,1,1,0,0,0,0,0,0,1,0,0,"['sql', 'python', 'redshift', 'bigquery', 'snowflake', 'ssis']"
Data Engineer,Sudan,False,Full-time,2023-02-16,155000.0,True,True,1,0,1,0,1,1,0,0,1,0,0,"['python', 'r', 'aws', 'azure', 'snowflake', 'redshift']"
Data Engineer,United States,False,Full-time,2023-06-23,200000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'bigquery', 'airflow']"
Senior Data Scientist,Sudan,True,Full-time,2023-01-20,157500.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r', 'shell', 'linux']"
Data Engineer,United States,False,Full-time,2023-04-18,102079.8984375,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'sql server', 'oracle', 'visio']"
Senior Data Scientist,United States,False,Full-time,2023-07-21,157500.0,False,False,0,0,0,0,0,1,0,0,1,0,0,"['snowflake', 'databricks', 'azure']"
Data Engineer,Sudan,False,Full-time,2023-06-23,225000.0,False,False,1,1,1,1,0,1,0,1,1,1,0,"['python', 'sql', 'scala', 'java', 'nosql', 'mongodb', 'mongodb', 'shell', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'airflow', 'spark', 'hadoop', 'kafka']"
Data Scientist,Sudan,True,Full-time,2023-12-03,163295.5,False,True,0,0,0,0,0,0,0,0,0,0,0,"['excel', 'ms access']"
Senior Data Scientist,United States,False,Full-time,2023-01-19,150000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'r', 'pandas', 'matplotlib', 'tableau']"
Data Scientist,Sweden,False,Full-time,2023-02-14,157500.0,False,False,1,0,0,0,1,0,1,0,0,0,1,"['r', 'python', 'julia', 'redshift', 'databricks', 'tableau', 'power bi']"
Data Scientist,United States,False,Full-time,2023-02-16,115564.5,False,True,0,0,0,0,0,0,0,0,0,0,0,['phoenix']
Data Engineer,United States,False,Full-time,2023-07-06,147500.0,True,False,1,0,1,1,1,0,0,0,0,0,1,"['python', 'r', 'vba', 'vb.net', 'c#', 'aws', 'spark', 'airflow', 'power bi', 'alteryx', 'jira', 'smartsheet']"
Data Scientist,United States,False,Full-time,2023-02-28,200000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql']"
Senior Data Engineer,United States,False,Full-time,2023-01-12,127500.0,False,False,0,0,1,0,0,0,0,0,0,0,0,"['mysql', 'aws', 'redshift']"
Data Scientist,India,False,Full-time,2023-05-12,79200.0,False,False,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'tableau']"
Data Scientist,United States,True,Full-time,2023-03-01,81000.0,False,False,0,1,0,0,1,0,0,0,0,0,0,"['r', 'html', 'sql', 'postgresql', 'mysql', 'unix']"
Senior Data Scientist,United States,False,Full-time,2023-09-09,141000.0,False,True,1,0,0,0,0,1,0,0,0,0,0,"['python', 'azure']"
Senior Data Engineer,United States,False,Full-time,2023-03-17,250000.0,False,False,1,0,0,1,0,0,0,0,0,0,0,"['python', 'spark']"
Data Scientist,United States,False,Full-time,2023-02-13,111000.0,False,False,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'looker', 'tableau']"
Data Engineer,United States,False,Full-time,2023-05-04,135000.0,False,False,1,1,1,0,0,1,0,0,1,0,1,"['python', 'sql', 'snowflake', 'aws', 'azure', 'power bi', 'jira', 'confluence']"
Data Engineer,United States,False,Full-time,2023-01-29,215000.0,False,True,1,0,0,1,0,0,0,0,0,0,0,"['scala', 'python', 'spark']"
Data Scientist,United States,True,Full-time,2023-11-09,155000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['python', 'r', 'sql', 'tableau']"
Senior Data Scientist,United States,False,Full-time,2023-03-03,125000.0,False,True,1,1,1,0,1,1,0,0,0,0,0,"['python', 'r', 'sql', 'aws', 'azure', 'databricks']"
Data Scientist,United States,False,Full-time,2023-09-15,95000.0,False,True,1,1,0,0,1,0,1,0,0,0,1,"['python', 'sql', 'vba', 'r', 'sas', 'sas', 'excel', 'power bi', 'tableau', 'powerpoint']"
Data Engineer,United States,True,Full-time,2023-01-25,135000.0,False,False,0,0,0,0,0,1,0,0,0,0,0,['azure']
Senior Data Engineer,United States,True,Full-time,2023-11-02,180000.0,False,True,1,1,1,0,0,0,1,0,1,0,0,"['sql', 'python', 'postgresql', 'aws', 'redshift', 'bigquery', 'snowflake', 'looker', 'tableau']"
Data Engineer,United States,False,Full-time,2023-06-18,162355.0,False,True,1,1,0,0,0,0,0,1,0,0,0,"['sql', 'python', 'java']"
Data Scientist,Sudan,False,Full-time,2023-01-05,145000.0,False,True,1,1,1,0,1,1,0,0,0,0,0,"['r', 'python', 'sas', 'sas', 'matlab', 'sql', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'azure', 'gcp', 'aws', 'numpy']"
Data Engineer,United States,False,Full-time,2023-07-04,100000.0,False,False,1,1,1,0,0,1,0,1,0,0,0,"['sql', 'python', 'java', 'javascript', 'c++', 'c#', 'c', 'go', 'azure', 'aws', 'airflow', 'ssis']"
Senior Data Engineer,United States,False,Full-time,2023-06-14,147500.0,False,True,0,1,0,1,0,0,1,0,0,1,1,"['sql', 'hadoop', 'spark', 'pandas', 'tableau', 'power bi', 'git']"
Data Engineer,United States,False,Full-time,2023-06-05,163000.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['bash', 'powershell', 'sql', 'sql server', 'postgresql', 'mysql', 'oracle', 'pyspark', 'flow']"
Senior Data Engineer,United Kingdom,False,Full-time,2023-08-10,147500.0,False,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'nosql', 'mongodb', 'mongodb', 'elasticsearch', 'neo4j', 'aws', 'opencv', 'numpy', 'pandas', 'fastapi']"
Data Scientist,United States,False,Full-time,2023-08-23,196600.0,False,True,0,0,0,0,0,0,0,0,0,0,0,"['pytorch', 'tensorflow']"
Data Engineer,United States,True,Full-time and Contractor,2023-11-09,125500.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'sql server', 'aws']"
Data Engineer,Sudan,False,Contractor,2023-06-08,102000.0,False,False,1,0,1,0,0,0,1,0,0,0,1,"['python', 'scala', 'aws', 'redshift', 'oracle', 'power bi', 'tableau', 'flow']"
Data Engineer,Slovenia,False,Full-time,2023-03-08,89100.0,False,False,0,0,1,0,0,0,0,0,0,0,0,"['javascript', 'aws']"
Data Engineer,United States,False,Full-time,2023-02-10,147500.0,False,False,0,1,1,0,0,0,0,1,0,0,0,"['scala', 'java', 'sql', 'aws', 'kafka', 'splunk']"
Data Engineer,Canada,False,Full-time,2023-08-18,125000.0,False,False,1,0,1,0,0,1,0,0,0,0,0,"['golang', 'kotlin', 'scala', 'python', 'aws', 'azure', 'gcp', 'kafka', 'node.js', 'redhat', 'docker', 'kubernetes']"
Senior Data Scientist,United States,False,Full-time,2023-11-27,117500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'excel']"
Senior Data Engineer,United States,True,Full-time,2023-06-12,210000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'tensorflow', 'mxnet', 'keras', 'pytorch', 'airflow']"
Data Scientist,United States,False,Full-time,2023-11-03,168000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r', 'express']"
Data Engineer,United States,False,Full-time,2023-05-11,125000.0,False,False,1,1,0,0,1,1,0,0,0,0,1,"['sql', 'r', 'python', 'azure', 'power bi']"
Data Engineer,United States,True,Full-time,2023-03-28,250000.0,False,True,1,0,0,1,0,0,0,0,0,0,0,"['scala', 'python', 'databricks', 'spark']"
Data Scientist,United States,False,Full-time,2023-06-12,115000.0,False,True,1,0,0,0,1,0,1,0,0,0,0,"['python', 'r', 'tableau', 'splunk', 'docker']"
Senior Data Engineer,Germany,False,Full-time,2023-03-22,147500.0,True,False,0,0,1,1,0,0,0,0,1,1,0,"['go', 'redshift', 'snowflake', 'aws', 'gdpr', 'hadoop', 'spark', 'kafka']"
Data Engineer,United States,False,Full-time,2023-08-10,110000.0,True,False,1,1,1,1,0,0,0,0,1,0,0,"['python', 'sql', 'aws', 'databricks', 'snowflake', 'spark', 'pyspark']"
Senior Data Scientist,United States,True,Full-time,2023-04-29,152500.0,False,True,1,0,0,0,0,0,0,0,0,0,0,['python']
Data Scientist,Mexico,False,Full-time,2023-03-01,63000.0,False,False,0,1,0,0,0,0,1,0,1,0,0,"['go', 'sql', 'snowflake', 'looker', 'tableau']"
Data Engineer,United States,False,Full-time,2023-07-10,85000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['go', 'sql', 'oracle']"
Data Engineer,United States,False,Full-time,2023-12-08,130000.0,True,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Data Engineer,United States,False,Full-time,2023-08-26,137112.5,True,False,0,0,0,0,0,0,0,0,0,0,0,"['nosql', 'powershell', 'windows']"
Data Engineer,Poland,False,Full-time,2023-04-15,45000.0,True,False,0,1,0,1,0,0,0,1,0,1,0,"['sql', 'java', 'kotlin', 'scala', 'groovy', 'gcp', 'bigquery', 'spark', 'hadoop', 'spring']"
Data Engineer,United States,True,Full-time,2023-05-11,157500.0,False,True,0,1,0,0,0,1,0,1,0,0,0,"['kotlin', 'java', 'sql', 'nosql', 'azure', 'splunk', 'kubernetes', 'terraform', 'gitlab']"
Data Scientist,United States,False,Full-time and Part-time,2023-12-10,211000.0,False,True,1,1,1,1,1,0,0,0,0,0,0,"['python', 'scala', 'r', 'sql', 'aws', 'spark', 'pyspark']"
Senior Data Engineer,Canada,False,Full-time,2023-06-22,90000.0,False,False,0,1,1,0,0,0,0,0,0,0,0,"['sql', 'sql server', 'postgresql', 'aws', 'aurora']"
Data Engineer,Sudan,False,Full-time,2023-03-13,140000.0,True,True,1,1,0,1,0,0,0,1,0,1,0,"['sql', 'nosql', 'java', 'python', 'kafka', 'spark', 'hadoop']"
Data Scientist,United States,False,Full-time,2023-12-29,224500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'scala']"
Data Scientist,United States,False,Full-time,2023-02-02,125000.0,False,True,0,0,0,0,0,0,0,0,0,0,0,"['php', 'javascript', 'html', 'css', 'react', 'graphql', 'react.js']"
Data Scientist,Sweden,False,Full-time,2023-02-11,157500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'gdpr']"
Data Engineer,Sudan,True,Full-time,2023-11-11,80000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'shell', 'sql server', 'ssis', 'flow']"
Data Engineer,United States,False,Full-time,2023-07-03,115000.0,False,True,1,1,0,1,0,0,1,1,0,1,0,"['python', 'sql', 'scala', 'java', 'oracle', 'jupyter', 'spark', 'hadoop', 'pandas', 'excel', 'tableau', 'cognos']"
Data Engineer,United States,True,Full-time,2023-05-30,63647.1328125,False,True,1,0,1,1,0,1,0,0,1,0,1,"['python', 'scala', 'dynamodb', 'databricks', 'aws', 'snowflake', 'azure', 'spark', 'power bi']"
Data Scientist,United States,False,Full-time,2023-03-02,117500.0,False,False,1,1,0,0,1,1,0,0,0,0,1,"['python', 'sql', 'r', 'azure', 'excel', 'power bi']"
Data Scientist,Greece,False,Full-time,2023-01-16,64821.5,False,False,1,0,0,1,0,1,0,0,0,0,1,"['python', 'azure', 'databricks', 'spark', 'power bi']"
Data Scientist,United States,False,Full-time,2023-02-23,133500.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'solidity', 'node', 'excel']"
Data Engineer,United States,False,Full-time,2023-01-15,130000.0,True,True,0,1,0,0,0,0,1,0,1,0,0,"['sql', 'mysql', 'snowflake', 'looker', 'tableau']"
Data Scientist,United States,False,Full-time,2023-06-28,110000.0,False,False,1,1,0,0,1,0,0,1,0,0,0,"['sql', 'java', 'javascript', 'python', 'r']"
Data Engineer,Czechia,False,Full-time,2023-08-10,147500.0,True,False,1,1,1,0,0,0,0,1,1,0,0,"['go', 'python', 'java', 'sql', 'nosql', 'cassandra', 'snowflake', 'aws', 'aurora', 'airflow', 'kafka']"
Senior Data Engineer,United States,True,Full-time,2023-06-17,190000.0,True,True,1,0,0,0,0,0,0,0,1,0,0,"['python', 'snowflake']"
Data Engineer,United States,True,Full-time,2023-10-05,175000.0,False,True,0,1,0,0,0,0,0,0,0,0,0,['sql']
Data Engineer,United States,False,Full-time,2023-08-18,115000.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws']"
Data Engineer,United States,True,Full-time,2023-05-01,117500.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['c#', 'python', 'typescript', 'javascript', 'visual basic', 'sass', 'css', 'sql', 'sas', 'sas', 'sql server', 'xamarin', 'angular', 'blazor', 'excel', 'git']"
Data Scientist,United States,True,Full-time,2023-08-08,105000.0,True,False,0,0,0,0,0,0,1,0,0,0,0,"['gcp', 'tableau', 'excel']"
Data Scientist,Sudan,True,Full-time,2023-01-19,205000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'watson', 'scikit-learn']"
Data Scientist,Spain,False,Full-time,2023-03-30,89100.0,True,False,1,1,1,0,0,1,0,0,0,0,0,"['python', 'sql', 'nosql', 'aws', 'azure', 'pyspark']"
Data Engineer,United States,False,Full-time,2023-03-22,115000.0,False,True,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'alteryx', 'tableau']"
Data Engineer,Sudan,True,Full-time,2023-07-26,110000.0,False,True,0,1,1,0,0,0,0,0,1,0,0,"['sql', 'snowflake', 'databricks', 'aws', 'airflow', 'ssis', 'kubernetes']"
Data Scientist,United States,False,Full-time,2023-10-21,162500.0,False,True,1,0,0,1,0,0,0,0,0,1,0,"['scala', 'python', 'hadoop', 'spark']"
Senior Data Engineer,United States,False,Full-time,2023-04-25,140000.0,False,False,0,1,0,0,0,0,1,0,1,0,0,"['sql', 'snowflake', 'databricks', 'tableau']"
Data Scientist,Malaysia,False,Full-time,2023-05-26,50400.0,False,False,1,0,1,0,0,0,0,0,0,0,0,"['python', 'sas', 'sas', 'javascript', 'aws', 'redshift', 'tensorflow', 'jquery', 'angular', 'spss']"
Data Scientist,United States,False,Full-time,2023-02-28,115000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['r', 'sql', 'python', 'scikit-learn', 'tableau']"
Data Scientist,United States,False,Full-time,2023-01-16,183310.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'tableau', 'excel']"
Senior Data Scientist,United States,False,Full-time,2023-07-31,184844.5,False,True,0,1,0,0,0,0,0,0,0,0,0,['sql']
