job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,sql,python,excel,tableau,r,power bi,job_skills_clean
Data Analyst,United States,False,Full-time,2023-01-04,115000.0,False,False,0,0,1,1,0,1,"['vba', 'excel', 'powerpoint', 'tableau', 'sharepoint', 'power bi', 'ms access']"
Data Analyst,United States,False,Full-time,2023-08-10,85600.0,False,True,1,1,0,1,1,1,"['r', 'python', 'sql', 'airflow', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-09,80190.0,False,False,1,1,0,0,1,0,"['python', 'r', 'sql', 'nosql', 'javascript', 'flow']"
Senior Data Analyst,United States,False,Full-time,2023-08-01,158500.0,True,True,1,0,0,0,0,0,['sql']
Data Analyst,United Kingdom,False,Full-time,2023-03-01,163782.0,True,False,0,0,0,0,0,0,"['nosql', 'azure', 'looker']"
Data Analyst,United States,False,Full-time,2023-04-18,95680.0,False,False,0,0,1,1,0,1,"['sas', 'sas', 'excel', 'ms access', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-02-10,65000.0,False,False,1,0,0,1,0,1,"['sql', 'sql server', 'ssis', 'ssrs', 'power bi', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-02,57500.0,False,True,1,1,1,1,0,0,"['sql', 'python', 'tableau', 'excel', 'microstrategy']"
Data Analyst,France,False,Full-time,2023-06-20,105000.0,False,False,1,0,0,0,0,1,"['sql', 'power bi', 'alteryx', 'jira']"
Data Analyst,United States,False,Full-time,2023-10-11,66749.84375,False,True,0,0,1,0,0,1,"['go', 'power bi', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-12-13,70253.5,False,False,1,0,0,0,1,0,"['sql', 'sas', 'sas', 'r']"
Data Analyst,United States,False,Full-time,2023-02-27,80000.0,False,True,0,1,0,0,1,1,"['r', 'python', 'power bi']"
Data Analyst,United States,False,Full-time,2023-09-22,57500.0,False,False,1,1,1,1,1,1,"['sql', 'sas', 'sas', 'r', 'python', 'spss', 'word', 'spreadsheet', 'excel', 'powerpoint', 'tableau', 'power bi']"
Senior Data Analyst,United States,False,Full-time,2023-08-14,150000.0,False,True,1,1,0,1,1,1,"['python', 'r', 'sql', 'scala', 'spark', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-21,65000.0,True,False,0,0,1,0,0,0,"['excel', 'flow']"
Senior Data Analyst,United States,False,Full-time,2023-05-24,111175.0,False,False,1,1,0,0,1,0,"['python', 'r', 'sql']"
Senior Data Analyst,United States,False,Full-time,2023-06-23,60924.0703125,False,True,1,0,0,0,0,0,"['t-sql', 'sql', 'sql server', 'oracle', 'unix', 'windows']"
Data Analyst,United States,False,Full-time,2023-06-29,97500.0,False,False,1,0,0,0,0,1,"['sql', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-30,97500.0,False,True,1,1,0,1,0,1,"['python', 'sql', 'databricks', 'azure', 'snowflake', 'spark', 'tableau', 'power bi']"
Data Analyst,United States,True,Full-time,2023-01-26,97500.0,False,False,1,1,0,1,1,1,"['sql', 'python', 'r', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-08,93411.0,False,False,0,0,1,0,0,0,"['crystal', 'excel', 'powerpoint', 'visio']"
Data Analyst,United States,False,Full-time,2023-02-28,100000.0,False,False,0,1,1,0,1,0,"['sas', 'sas', 'matlab', 'r', 'python', 'vba', 'excel', 'spss', 'word', 'powerpoint']"
Data Analyst,United States,False,Part-time,2023-12-20,75000.0,False,False,0,1,0,0,0,0,"['python', 'azure', 'aws', 'spark']"
Data Analyst,United States,True,Full-time,2023-10-24,114956.5,False,False,1,1,0,1,1,0,"['sas', 'sas', 'r', 'python', 'sql', 'spss', 'tableau']"
Senior Data Analyst,Malaysia,False,Full-time,2023-02-03,79200.0,False,False,1,0,1,1,0,0,"['sql', 'go', 'powerpoint', 'excel', 'word', 'alteryx', 'tableau', 'github', 'smartsheet']"
Business Analyst,Estonia,False,Full-time,2023-04-28,63000.0,True,False,1,1,1,0,0,1,"['sql', 'python', 'power bi', 'excel', 'dax']"
Data Analyst,United States,False,Full-time,2023-01-27,70000.0,True,False,1,1,0,0,1,0,"['matlab', 'r', 'python', 'sql', 'nosql']"
Data Analyst,United States,False,Full-time,2023-02-25,50000.0,True,False,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time,2023-05-26,105000.0,True,True,1,0,1,1,0,1,"['sql', 'sql server', 'azure', 'power bi', 'tableau', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-05-03,91100.0,False,True,1,0,1,1,0,0,"['sas', 'sas', 'sql', 'sql server', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-07-10,115000.0,False,False,0,0,0,0,0,0,['oracle']
Data Analyst,United States,False,Full-time,2023-06-07,87500.0,False,False,1,0,1,0,0,1,"['sql', 'excel', 'power bi']"
Data Analyst,United States,False,Full-time,2023-02-15,150000.0,False,True,1,1,1,0,1,0,"['sql', 'r', 'python', 'excel', 'alteryx', 'powerpoint', 'spreadsheet']"
Data Analyst,United States,False,Full-time,2023-06-24,150000.0,False,True,1,1,0,1,0,1,"['python', 'sql', 'go', 'databricks', 'aws', 'azure', 'snowflake', 'spark', 'tableau', 'power bi']"
Data Analyst,Germany,False,Full-time,2023-12-24,72000.0,True,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-04-19,147500.0,False,True,1,1,0,1,0,1,"['sql', 'python', 'tableau', 'power bi']"
Business Analyst,Singapore,False,Full-time,2023-02-08,79200.0,False,False,0,0,0,0,0,0,['aws']
Senior Data Analyst,United States,False,Full-time,2023-06-02,125000.0,False,True,1,0,0,1,0,1,"['sql', 'snowflake', 'redshift', 'looker', 'power bi', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-05-09,77500.0,False,True,0,0,1,0,0,0,"['word', 'excel', 'powerpoint', 'outlook', 'webex']"
Senior Data Analyst,United States,False,Full-time,2023-04-07,107500.0,True,True,1,1,0,1,0,0,"['sql', 'python', 'tableau']"
Data Analyst,United States,True,Full-time,2023-05-30,97500.0,False,True,1,1,0,1,0,1,"['python', 'sql', 'databricks', 'azure', 'snowflake', 'spark', 'tableau', 'power bi']"
Senior Data Analyst,United States,True,Full-time,2023-05-02,132500.0,True,True,1,0,0,1,0,0,"['sql', 'azure', 'tableau', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-04-17,90000.0,False,False,1,1,1,0,1,0,"['sql', 'r', 'python', 'vba', 'sas', 'sas', 'excel']"
Business Analyst,United States,False,Full-time,2023-09-21,90000.0,False,False,1,1,1,1,1,1,"['sql', 'python', 'r', 'sas', 'sas', 'excel', 'microstrategy', 'power bi', 'tableau', 'spss']"
Data Analyst,United States,False,Full-time,2023-05-25,80000.0,True,False,1,0,1,1,0,0,"['sql', 'bigquery', 'excel', 'sheets', 'tableau']"
Data Analyst,United States,False,Full-time,2023-04-27,125000.0,True,True,1,0,0,0,0,0,['sql']
Business Analyst,Canada,False,Full-time,2023-04-27,90000.0,True,False,1,1,0,0,0,0,"['java', 'sql', 'javascript', 'python', 'gdpr', 'selenium', 'flow']"
Data Analyst,United States,True,Full-time,2023-03-24,140500.0,False,True,1,1,1,1,1,0,"['sql', 'r', 'python', 'swift', 'tableau', 'excel', 'looker']"
Data Analyst,United States,False,Full-time,2023-05-29,100200.0,False,False,0,0,1,0,0,0,"['excel', 'spss']"
Business Analyst,Japan,False,Full-time,2023-06-09,79200.0,False,False,1,0,0,0,0,0,['sql']
Data Analyst,Japan,False,Full-time,2023-05-09,111175.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-04-24,150000.0,False,True,0,0,1,0,0,0,"['excel', 'flow']"
Data Analyst,India,False,Full-time,2023-03-21,53014.0,False,False,1,0,1,0,1,0,"['java', 'sql', 'r', 'mongo', 'db2', 'cassandra', 'aws', 'oracle', 'excel', 'bitbucket', 'git']"
Data Analyst,United States,False,Full-time,2023-06-23,80000.0,True,False,1,0,1,1,0,0,"['sql', 'bigquery', 'excel', 'sheets', 'tableau']"
Data Analyst,United States,False,Full-time,2023-04-23,150000.0,False,True,1,0,0,0,0,0,"['c#', 'c++', 'java', 'sql', 'gcp']"
Data Analyst,United States,False,Full-time,2023-08-16,75565.0,True,False,0,0,1,0,0,0,"['excel', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-01-09,151950.0,False,False,0,0,0,1,0,0,"['tableau', 'flow']"
Data Analyst,United States,True,Full-time,2023-07-29,75296.0,False,True,1,1,0,0,1,0,"['sql', 'r', 'python']"
Data Analyst,United States,False,Full-time,2023-04-27,66400.0,False,False,1,0,0,1,0,0,"['sas', 'sas', 'sql', 'oracle', 'tableau']"
Business Analyst,Belgium,False,Full-time,2023-07-10,89100.0,False,False,1,0,0,0,0,0,"['sql', 'sql server', 'oracle', 'qlik', 'sap', 'atlassian', 'jira']"
Data Analyst,United States,False,Full-time,2023-01-25,90000.0,False,True,0,0,0,0,0,0,"['spark', 'visio', 'word', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-03-18,131900.0,False,True,1,0,0,1,1,0,"['sas', 'sas', 'r', 'sql', 'oracle', 'hadoop', 'alteryx', 'tableau', 'splunk']"
Data Analyst,United States,False,Full-time,2023-10-18,69107.0,False,False,1,0,0,1,0,1,"['sql', 'power bi', 'tableau']"
Data Analyst,Albania,False,Full-time,2023-07-05,56700.0,False,False,1,0,1,0,0,0,"['sql', 'oracle', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-05-17,150000.0,False,True,1,1,0,0,0,0,"['sql', 'python', 'c', 'go', 'snowflake', 'databricks', 'flow']"
Data Analyst,United States,False,Full-time,2023-03-30,125000.0,False,True,1,0,0,1,0,0,"['sql', 'bigquery', 'spark', 'tableau']"
Data Analyst,Indonesia,False,Contractor,2023-08-14,105000.0,False,False,0,0,1,0,0,0,['excel']
Senior Data Analyst,United States,False,Full-time,2023-05-12,87500.0,False,True,1,1,0,0,1,1,"['sql', 'python', 'c#', 'r', 'java', 'power bi', 'ssrs']"
Senior Data Analyst,United States,False,Full-time,2023-02-17,85000.0,False,False,1,0,1,0,0,1,"['sql', 'sql server', 'snowflake', 'power bi', 'ssis', 'excel', 'word', 'powerpoint', 'visio']"
Data Analyst,United States,False,Full-time,2023-05-15,64500.0,False,True,1,0,1,0,0,0,"['sql', 'excel']"
Senior Data Analyst,United States,True,Full-time,2023-07-26,184000.0,False,True,1,1,0,0,1,0,"['python', 'sql', 'r']"
Data Analyst,Hungary,False,Full-time,2023-04-21,111175.0,True,False,1,1,1,1,0,0,"['sql', 'python', 'excel', 'tableau']"
Senior Data Analyst,United States,True,Full-time,2023-10-16,184000.0,False,True,1,1,0,0,0,0,"['sql', 'python']"
Data Analyst,United States,True,Full-time,2023-11-27,100400.0,True,True,0,0,0,0,0,0,"['sas', 'sas', 'go']"
Data Analyst,Hungary,False,Full-time,2023-02-17,98500.0,False,False,1,1,1,1,1,0,"['python', 'sql', 'r', 'excel', 'tableau', 'sheets']"
Data Analyst,United States,False,Full-time,2023-06-22,350000.0,True,True,1,1,0,0,0,0,"['python', 'sql']"
Senior Data Analyst,United States,True,Full-time,2023-04-05,125000.0,True,True,1,1,1,1,0,0,"['sql', 'python', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-03-10,65000.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-07-06,115000.0,False,False,1,0,0,1,0,0,"['sas', 'sas', 'sql', 'crystal', 't-sql', 'vba', 'c++', 'c#', 'javascript', 'mysql', 'express', 'sharepoint', 'sap', 'tableau', 'ms access']"
Data Analyst,India,False,Full-time,2023-07-04,79200.0,False,False,1,0,0,0,0,0,"['sql', 'sql server', 'oracle', 'azure', 'ssis']"
Data Analyst,United Kingdom,False,Full-time and Temp work,2023-12-11,77017.5,True,False,1,1,0,0,1,0,"['python', 'sql', 'r']"
Data Analyst,United States,True,Full-time,2023-10-10,60000.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,True,Full-time,2023-07-25,75000.0,False,True,1,0,1,0,0,0,"['sql', 'excel', 'sheets']"
Senior Data Analyst,United States,False,Full-time,2023-08-01,90000.0,True,True,1,0,0,0,0,0,"['sql', 'looker']"
Business Analyst,United Kingdom,False,Full-time and Part-time,2023-10-04,83897.0,False,False,0,0,0,0,0,0,['terminal']
Data Analyst,United States,False,Full-time,2023-04-12,79930.0,False,False,1,1,1,1,1,1,"['python', 'r', 'sql', 'vba', 'outlook', 'tableau', 'power bi', 'excel']"
Data Analyst,Hungary,False,Full-time,2023-05-12,49566.5,False,False,1,0,1,0,0,0,"['sql', 'sql server', 'excel']"
Data Analyst,United States,False,Full-time,2023-12-27,65000.0,True,True,0,0,1,0,0,0,"['excel', 'word']"
Senior Data Analyst,United States,False,Full-time,2023-08-23,115000.0,True,True,1,1,0,1,0,0,"['sql', 'python', 'sas', 'sas', 'sql server', 'snowflake', 'aws', 'oracle', 'hadoop', 'tableau']"
Data Analyst,United States,False,Full-time,2023-12-29,75000.0,True,False,1,0,0,0,0,0,"['sql', 'c', 'aws']"
Data Analyst,United States,False,Full-time,2023-07-12,100500.0,False,True,0,0,1,0,0,0,"['sas', 'sas', 'spss', 'word', 'excel', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-06-27,125000.0,True,True,1,1,0,1,1,0,"['sql', 'r', 'python', 'tableau']"
Data Analyst,United States,False,Full-time,2023-07-27,90000.0,True,True,0,0,1,0,0,0,"['excel', 'ms access']"
Data Analyst,United States,False,Full-time,2023-11-04,90000.0,False,False,1,1,1,1,1,1,"['sql', 'python', 'r', 'sas', 'sas', 'tableau', 'power bi', 'spss', 'excel']"
Data Analyst,United States,False,Full-time,2023-10-26,67100.5,False,True,1,0,0,0,0,1,"['c', 'sql', 'power bi']"
Data Analyst,United States,False,Contractor,2023-11-09,75000.0,False,False,1,0,0,0,0,0,"['sql', 'sql server', 'microstrategy']"
Senior Data Analyst,United States,False,Full-time,2023-01-13,150500.0,False,True,1,0,0,1,0,1,"['sql', 't-sql', 'sql server', 'ssis', 'ssrs', 'power bi', 'tableau', 'flow']"
Data Analyst,United States,False,Full-time,2023-04-19,159640.0,False,True,0,1,0,0,0,0,"['sas', 'sas', 'python', 'bash', 'powershell', 'azure', 'aws', 'kubernetes', 'ansible', 'puppet', 'jira', 'confluence']"
Data Analyst,United States,False,Full-time,2023-06-28,125000.0,False,True,1,1,0,1,1,0,"['sql', 'python', 'r', 'scala', 'snowflake', 'tableau']"
Data Analyst,United States,False,Full-time,2023-06-01,115000.0,True,True,1,1,1,0,0,0,"['sql', 'python', 'snowflake', 'excel', 'sheets', 'github']"
Data Analyst,United States,False,Full-time,2023-09-04,80000.0,False,True,1,0,0,1,0,0,"['sql', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-10-04,90753.5,False,False,1,1,0,0,1,0,"['sql', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-06-14,90000.0,False,False,0,1,0,0,0,0,"['python', 'matlab', 'angular']"
Data Analyst,United States,False,Full-time,2023-05-29,82500.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-02-20,131900.0,False,True,1,0,0,1,0,0,"['sql', 'snowflake', 'aws', 'tableau', 'alteryx']"
Senior Data Analyst,United States,True,Full-time,2023-03-08,114500.0,False,True,1,0,0,0,0,0,"['sql', 'snowflake', 'looker', 'asana', 'jira']"
Senior Data Analyst,Ireland,False,Full-time,2023-12-21,118140.0,True,False,1,1,0,1,1,1,"['go', 'sql', 'r', 'python', 'mysql', 'snowflake', 'oracle', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-04,80000.0,True,True,0,0,0,0,0,0,['jira']
Data Analyst,United States,True,Full-time,2023-10-13,157500.0,False,True,1,1,0,0,1,0,"['python', 'sql', 'r', 'spark']"
Data Analyst,United States,False,Full-time,2023-07-21,150000.0,False,True,1,0,0,0,0,1,"['sql', 'sql server', 'azure', 'ssis', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-29,100000.0,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'aws', 'tidyverse', 'git']"
Data Analyst,United States,False,Full-time,2023-04-22,138500.0,False,True,1,1,0,0,0,0,"['sql', 'python', 'oracle', 'unix', 'windows']"
Senior Data Analyst,United States,True,Full-time,2023-11-02,136000.0,False,True,1,1,1,0,0,0,"['go', 'sql', 'python', 'swift', 'excel']"
Data Analyst,United States,False,Full-time,2023-06-07,115000.0,False,False,0,0,0,1,0,1,"['snowflake', 'alteryx', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-03-04,65000.0,True,True,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time and Contractor,2023-11-17,158500.0,False,False,0,0,0,0,0,0,['assembly']
Data Analyst,Mexico,False,Full-time,2023-07-10,57500.0,True,False,0,0,0,1,0,0,"['express', 'tableau', 'spreadsheet', 'sheets']"
Data Analyst,Greece,False,Full-time,2023-02-13,111175.0,False,False,0,0,0,0,0,0,"['jira', 'confluence']"
Data Analyst,United States,False,Full-time,2023-06-08,100000.0,False,False,0,0,0,0,0,0,['airtable']
Data Analyst,Portugal,False,Full-time,2023-08-30,111175.0,False,False,0,1,0,0,0,1,"['python', 'power bi', 'dax']"
Business Analyst,United States,False,Full-time,2023-07-15,65415.0,False,False,0,1,1,0,0,0,"['vba', 'python', 'sap', 'excel']"
Business Analyst,United States,False,Full-time,2023-10-12,138640.0,False,True,1,1,1,1,1,0,"['r', 'python', 'sql', 'phoenix', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-06-15,88602.5,False,True,1,1,0,0,1,0,"['sql', 'sas', 'sas', 'python', 'r']"
Senior Data Analyst,United States,False,Full-time,2023-02-04,167500.0,True,True,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time,2023-02-24,115000.0,True,True,1,1,0,1,0,0,"['sql', 'python', 'express', 'tableau']"
Data Analyst,Brazil,False,Full-time,2023-08-23,64800.0,True,False,1,1,0,1,0,0,"['sql', 'python', 'azure', 'tableau', 'flow']"
Data Analyst,United States,False,Full-time,2023-07-19,125000.0,False,False,1,1,0,0,1,0,"['sql', 'r', 'python']"
Data Analyst,Canada,False,Full-time,2023-09-04,111175.0,False,False,1,1,0,0,0,0,"['sql', 'python', 'hadoop', 'spark']"
Data Analyst,United States,True,Full-time,2023-02-02,92500.0,False,True,1,0,1,1,0,0,"['go', 'sql', 'tableau', 'excel', 'sheets']"
Senior Data Analyst,United States,True,Full-time,2023-09-22,126000.0,False,True,1,1,1,1,0,1,"['sql', 'python', 'tableau', 'power bi', 'excel', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-08-11,100000.0,False,False,1,0,0,0,0,0,"['sql', 'hadoop']"
Data Analyst,United States,False,Full-time,2023-05-07,85000.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United Kingdom,False,Full-time,2023-06-14,125000.0,False,True,0,1,0,0,1,0,"['sas', 'sas', 'r', 'python', 'oracle', 'snowflake', 'phoenix']"
Data Analyst,United States,False,Full-time,2023-07-03,100000.0,True,False,1,1,0,0,1,1,"['python', 'sql', 'r', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-29,75000.0,False,False,0,1,0,0,1,0,"['r', 'python', 'c++', 'java', 'go']"
Data Analyst,United States,False,Full-time,2023-12-29,100000.0,True,True,1,1,0,0,0,0,"['sql', 'python', 'javascript', 'java', 'aws', 'spring', 'github', 'jenkins', 'puppet', 'kubernetes', 'jira', 'confluence']"
Data Analyst,United States,True,Full-time,2023-07-11,65000.0,False,True,1,0,1,1,0,0,"['nosql', 'sql', 'vba', 'oracle', 'hadoop', 'excel', 'tableau']"
Data Analyst,Indonesia,False,Full-time,2023-04-05,102500.0,True,False,1,0,1,0,0,0,"['sql', 'excel']"
Business Analyst,United States,False,Full-time,2023-08-11,87400.0,False,True,0,1,1,0,1,0,"['python', 'r', 'spreadsheet', 'word', 'powerpoint', 'excel', 'flow', 'terminal']"
Data Analyst,United States,False,Full-time,2023-04-23,92550.0,False,True,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time and Temp work,2023-12-01,116393.0,False,False,0,0,0,0,0,0,['go']
Senior Data Analyst,United States,False,Full-time,2023-12-06,100000.0,False,True,0,0,0,0,0,0,['qlik']
Data Analyst,United States,False,Full-time,2023-04-25,63000.0,False,True,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-07-07,87917.5,False,True,1,0,0,0,0,0,"['sql', 'html']"
Data Analyst,Taiwan,False,Full-time,2023-08-08,111175.0,True,False,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time,2023-05-15,220000.0,False,False,0,0,0,0,0,0,"['go', 'pytorch']"
Data Analyst,United States,True,Full-time,2023-07-30,65000.0,False,True,1,0,1,1,0,0,"['nosql', 'sql', 'vba', 'oracle', 'hadoop', 'excel', 'tableau']"
Data Analyst,United States,True,Full-time,2023-07-27,75000.0,False,True,1,0,1,1,0,0,"['nosql', 'sql', 'vba', 'oracle', 'hadoop', 'excel', 'tableau']"
Business Analyst,United States,False,Full-time,2023-11-28,85000.0,False,True,1,1,0,1,1,1,"['sql', 'r', 'python', 'sql server', 'oracle', 'tableau', 'power bi']"
